userId,messageId,name,originalTimestamp,category,anonymousId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,button_name,sponsored_listing,location,search_text,city,parish,event_type
,ajs-next-1773692313254-b64e9aaa-a713-42b5-8113-61e30ed90304,search,2026-03-16 20:18:33.254000+00:00,search,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Aspire&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Aspire&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=Aspire&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Aspire&category=,,search,search,,,,,,,page
,ajs-next-1773692315158-92b50113-61e3-4ed9-8304-7adb3e7879f5,,2026-03-16 20:18:35.158000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Aspire&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Aspire&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,"1770943484557x164806709481949200, 1768844277981x664142917381285000",,,,false,,,,,impression
,ajs-next-1773691702395-5066b365-3377-456a-9f3e-5cb627d970ae,,2026-03-16 20:08:22.395000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,"1747827548541x313848517899538500, 1750783674403x491887953737125700, 1751749348389x952656707958261400, 1761762460002x434978052003146300, 1748581534531x956271769254002200, 1750785338983x949958887494882000, 1746843461447x686795565273950000, 1768238584049x399775147114029200, 1763148950401x545361905340972600, 1747163465846x476237095610093000, 1763569204895x378265538177280400, 1747420152884x437771544876149700, 1771538218470x758525499484679000, 1753982403438x535213824960417500, 1746467711533x453074785848415400, 1746827109704x963221719337950200, 1744391553368x301043576290850300, 1763255155587x707008769292458900, 1747221865162x703532834449508000, 1747864432460x772931238395911000, 1744579851707x640487742075829500, 1744748222708x779656090283929300, 1765001972595x338020444395840100, 1764963280733x431041418968701760, 1755621956288x571897163769246900, 1744751205492x235134337285239230, 1771433486472x495156137805681660, 1761930377989x951815782791809400, 1749057953945x756346430245684600, 1754941249648x796792188496967000, 1772482882558x843076024552954900, 1743547621069x279645472884266780, 1759153763139x433792388290277000, 1769635123521x385801932800474700, 1746631267951x741803061642879500, 1763305551668x997299018011994600, 1750436264420x989591292213482400, 1753135741395x558904608479141570, 1771517879190x523242735258870900, 1759930025997x126109694575208930, 1762889659042x996969350831174300, 1753985929691x853149258569598100, 1751402056748x637551618886434600, 1759423986281x805514757919405700, 1755533063776x956164571796881400, 1752687366861x422755081931784260, 1769719058268x843927058977011000, 1748389292320x918627677903932400, 1753911193017x504194995643152640, 1766011883106x917993758751800300, 1744134674881x127285411168640110, 1771003581692x955050931630977700, 1744175271939x575064790204550460, 1747165674437x491901038958021200, 1754081360962x724252535884739300, 1751425811600x127124815802215140, 1771545376609x752763268373144000, 1749173974503x736079030141835600, 1750784029587x963255839088365200, 1765991015203x350068785849064760, 1762364811793x796217509980630800, 1751319669665x621437589169731200, 1762957766158x632118084948257900, 1763672237927x725969385673238800, 1753909381745x872991521395046100, 1744760380914x558772773612561600, 1757438153395x416809556103947500, 1762271200864x775090106640580500, 1755271286521x378031808974615550, 1749580724532x760028975589297300, 1751744301621x758526182685981300, 1768426055630x579798080961828200, 1768844277981x664142917381285000, 1747185390251x665604546429507900, 1744335958024x226211831616957250, 1752717497153x537286585580736960, 1758147388607x898014240790697700, 1745597587022x519433479989605000, 1745273541628x945470626229355500, 1764893879099x465248075524681500, 1754949567759x639105313824555300, 1744260813114x505427712482621440, 1747216018889x770977089491677400, 1770755356265x111382421474427680, 1750784475796x702583457937545900, 1761762406893x958878656538368500, 1747848709032x210920410073364830, 1766070455303x639821695383855700, 1750783679107x801419812763124500, 1772982809798x739419868972941400, 1760458225389x690604949380638100, 1757355028996x505189727810192200, 1746635677548x343522492232585660, 1758312173588x895819358343598700, 1747170561218x640297169073643000, 1748365021326x105262688542451250, 1744736810207x919925185055488400, 1771436045389x658317953644361100, 1743549178851x847080663521240200, 1744397288473x909294892772270800, 1744398484109x785674167096991400, 1765399408996x262641226191956400, 1754624056001x759184470890143000, 1754084205128x675147807630683600, 1744737250347x219277345743008400, 1758568877707x715638242996164100, 1768427614253x929508274229176300, 1746765568691x979794717919274100, 1745533127765x291393362647413700, 1744743906400x631087870982087000, 1770943484557x164806709481949200, 1751224250248x539537516841198200, 1749742920378x965836759111504900, 1744907031541x119079844893356540, 1754505203290x671062062407191900, 1757720364741x595714121363069200, 1747415704843x665338483592092500, 1744157592334x292550965261606100, 1746548006831x128230088489826860, 1744643921578x315333816253624100, 1763408145585x201322720695875870, 1752182630575x854371423894944000, 1746855895334x711816173120128000, 1744319857648x144922844539837200, 1744282156200x727555159743162000, 1768581853937x610498789092930300, 1761919898226x928695665795906700, 1745528732739x896561533370513300, 1747398900475x598159844147748100, 1761044854709x307607562836745150, 1747184079669x994211808429350800, 1768584016102x834619843946063900, 1764342295066x618134664283571500, 1763509156539x144450665564595840, 1747594874125x270237571814453630, 1749068120323x412920063824988600, 1764781838221x716772635359430500, 1744740154739x566945822952470660, 1757437593796x460281345015416640, 1758120880051x675194275556497400, 1747183179554x540122160625888100, 1746938798847x931997689495082400, 1754927931120x470668069008822300, 1760118921086x941497076227920600, 1750423781412x480534435350699700, 1771021914207x198452557005754900, 1770152894907x464897480736850900, 1753465897836x101289632151690960, 1764711530894x480989914892320700, 1753374338412x209529915103450200, 1757369121056x350487849823425600",,,,false,,,,,impression
,ajs-next-1773691745248-8c0614c7-0208-48d1-bf75-10e2ab5e9253,business_profile,2026-03-16 20:09:05.248000+00:00,profile,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/business_profile/alderman-custom-builders-1758147388607x898014240790697700,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/alderman-custom-builders-1758147388607x898014240790697700,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/business_profile/alderman-custom-builders-1758147388607x898014240790697700,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/alderman-custom-builders-1758147388607x898014240790697700,1758147388607x898014240790697700,profile,business_profile,,,,,,,page
,ajs-next-1773691970644-bc59d9a7-567a-40ff-bb54-9689f2b8a187,,2026-03-16 20:12:50.644000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,ajs-next-1773691973870-d9a7567a-80ff-4b54-9689-f2b8a1870381,,2026-03-16 20:12:53.870000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,ajs-next-1773691983363-09041f0c-4abf-4f35-9197-b35148e6bd55,business_profile,2026-03-16 20:13:03.363000+00:00,profile,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/business_profile/homestead-direct-primary-care-1749057953945x756346430245684600,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/homestead-direct-primary-care-1749057953945x756346430245684600,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/business_profile/homestead-direct-primary-care-1749057953945x756346430245684600,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/homestead-direct-primary-care-1749057953945x756346430245684600,1749057953945x756346430245684600,profile,business_profile,,,,,,,page
,ajs-next-1773692243432-ac9527fb-1c46-4b51-a516-732790c1a260,,2026-03-16 20:17:23.432000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=OG%20Health&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=OG%20Health&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,1771433486472x495156137805681660,,,,false,,,,,impression
,ajs-next-1773692135436-f26ca6f9-d142-4ad6-86f3-762fe3c98121,,2026-03-16 20:15:35.436000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,ajs-next-1773692118708-0381ff46-5117-4553-b26c-a6f9d1424ad6,,2026-03-16 20:15:18.708000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,ajs-next-1773691699106-81bd9a40-f5d0-4457-99c6-f0851630fc7e,,2026-03-16 20:08:19.106000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,search,,,,,,button_click
,ajs-next-1773692303210-2779526c-60fc-4f7a-990a-f4b28fa61108,search,2026-03-16 20:18:23.210000+00:00,search,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Aspire&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Aspire&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=Aspire&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Aspire&category=,,search,search,,,,,,,page
,ajs-next-1773691695926-da7a241e-b892-41bd-9a40-f5d0645759c6,index,2026-03-16 20:08:15.926000+00:00,index,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,page
,ajs-next-1773692242498-c8d674a7-3956-4c95-a7fb-1c469b516516,search,2026-03-16 20:17:22.498000+00:00,search,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=OG%20Health&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=OG%20Health&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=OG%20Health&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=OG%20Health&category=,,search,search,,,,,,,page
,ajs-next-1773692242814-74a73956-ac95-47fb-9c46-9b5165167327,,2026-03-16 20:17:22.814000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=OG%20Health&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=OG%20Health&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,,true,sidebar,,,,impression
,ajs-next-1773692308498-7b4520e4-e42a-4343-817c-dcce9b18b858,business_profile,2026-03-16 20:18:28.498000+00:00,profile,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/business_profile/aspire-building-services-1768844277981x664142917381285000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/aspire-building-services-1768844277981x664142917381285000,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/business_profile/aspire-building-services-1768844277981x664142917381285000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/aspire-building-services-1768844277981x664142917381285000,1768844277981x664142917381285000,profile,business_profile,,,,,,,page
,ajs-next-1773692155599-d1a8891f-9c15-4624-9173-19f69dae942c,,2026-03-16 20:15:55.599000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,search,,,,,,button_click
,ajs-next-1773692313555-9aaaa713-92b5-4113-a1e3-0ed903047adb,,2026-03-16 20:18:33.555000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Aspire&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Aspire&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,,true,sidebar,,,,impression
